image_name	label_id
sigars_000018.jpg	1
good_cigs_000296.jpg	1
sigars_000019.jpg	1
good_cigs_000297.jpg	1
sigars_000025.jpg	1
sigars_000179.jpg	1
sigars_000186.jpg	1
sigars_000192.jpg	1
sigars_000184.jpg	1
good_cigs_000450.jpg	1
good_cigs_000322.jpg	1
sigars_000147.jpg	1
sigars_000225.jpg	1
sigars_000219.jpg	1
sigars_000033.jpg	1
sigars_000027.jpg	1
sigars_000224.jpg	1
sigars_000191.jpg	1
sigars_000121.jpg	1
sigars_000135.jpg	1
sigars_000294.jpg	1
sigars_000243.jpg	1
sigars_000096.jpg	1
sigars_000069.jpg	1
sigars_000041.jpg	1
sigars_000040.jpg	1
sigars_000068.jpg	1
sigars_000256.jpg	1
sigars_000134.jpg	1
sigars_000120.jpg	1
sigars_000108.jpg	1
good_cigs_000392.jpg	1
sigars_000122.jpg	1
sigars_000283.jpg	1
sigars_000254.jpg	1
sigars_000095.jpg	1
sigars_000042.jpg	1
sigars_000056.jpg	1
sigars_000057.jpg	1
sigars_000255.jpg	1
sigars_000241.jpg	1
sigars_000269.jpg	1
sigars_000282.jpg	1
sigars_000137.jpg	1
good_cigs_000352.jpg	1
sigars_000133.jpg	1
sigars_000127.jpg	1
good_cigs_000381.jpg	1
sigars_000292.jpg	1
sigars_000245.jpg	1
sigars_000251.jpg	1
sigars_000047.jpg	1
sigars_000053.jpg	1
sigars_000052.jpg	1
sigars_000046.jpg	1
sigars_000278.jpg	1
sigars_000250.jpg	1
sigars_000293.jpg	1
sigars_000287.jpg	1
sigars_000126.jpg	1
sigars_000132.jpg	1
good_cigs_000433.jpg	1
good_cigs_000427.jpg	1
sigars_000124.jpg	1
good_cigs_000396.jpg	1
sigars_000118.jpg	1
sigars_000291.jpg	1
sigars_000285.jpg	1
sigars_000252.jpg	1
sigars_000246.jpg	1
sigars_000050.jpg	1
sigars_000044.jpg	1
sigars_000078.jpg	1
sigars_000079.jpg	1
sigars_000045.jpg	1
sigars_000086.jpg	1
sigars_000092.jpg	1
sigars_000253.jpg	1
sigars_000284.jpg	1
sigars_000131.jpg	1
smoking_000037.jpg	1
smoking_000989.jpg	1
smoking_val_000546.jpg	1
smoking_000779.jpg	1
smoking_001301.jpg	1
smoking_000792.jpg	1
sigars_000128.jpg	1
smoking_000962.jpg	1
smoking_val_000591.jpg	1
smoking_000976.jpg	1
smoking_val_001300.jpg	1
smoking_val_000778.jpg	1
smoking_val_000988.jpg	1
smoking_001117.jpg	1
smoking_val_000977.jpg	1
smoking_000590.jpg	1
smoking_val_000793.jpg	1
smoking_val_001274.jpg	1
smoking_000433.jpg	1
smoking_000341.jpg	1
smoking_val_000156.jpg	1
smoking_001077.jpg	1
smoking_000369.jpg	1
smoking_001063.jpg	1
smoking_000396.jpg	1
smoking_val_000817.jpg	1
smoking_val_000195.jpg	1
smoking_val_000181.jpg	1
smoking_000631.jpg	1
smoking_val_000368.jpg	1
smoking_000157.jpg	1
smoking_000143.jpg	1
smoking_val_001062.jpg	1
smoking_val_000426.jpg	1
smoking_000194.jpg	1
smoking_000180.jpg	1
smoking_val_001089.jpg	1
smoking_val_000397.jpg	1
smoking_val_000383.jpg	1
smoking_000802.jpg	1
smoking_000803.jpg	1
smoking_val_000396.jpg	1
smoking_000195.jpg	1
smoking_001260.jpg	1
smoking_val_000341.jpg	1
smoking_000618.jpg	1
smoking_val_000433.jpg	1
smoking_val_000355.jpg	1
smoking_000142.jpg	1
smoking_000156.jpg	1
smoking_val_001077.jpg	1
smoking_val_000369.jpg	1
smoking_val_000802.jpg	1
smoking_001089.jpg	1
smoking_val_000816.jpg	1
smoking_001062.jpg	1
smoking_val_001249.jpg	1
smoking_000340.jpg	1
smoking_val_001261.jpg	1
smoking_val_000792.jpg	1
smoking_val_000786.jpg	1
smoking_000591.jpg	1
smoking_val_000976.jpg	1
smoking_val_000751.jpg	1
smoking_val_000989.jpg	1
smoking_val_000037.jpg	1
smoking_001116.jpg	1
smoking_000208.jpg	1
smoking_001102.jpg	1
smoking_val_000023.jpg	1
smoking_val_000745.jpg	1
smoking_000552.jpg	1
smoking_000234.jpg	1
smoking_000220.jpg	1
smoking_000977.jpg	1
smoking_000963.jpg	1
smoking_000793.jpg	1
smoking_000787.jpg	1
smoking_val_000553.jpg	1
smoking_val_000547.jpg	1
smoking_001300.jpg	1
smoking_val_001117.jpg	1
smoking_001328.jpg	1
smoking_000988.jpg	1
smoking_000750.jpg	1
smoking_000744.jpg	1
smoking_000022.jpg	1
smoking_val_001103.jpg	1
smoking_000746.jpg	1
smoking_val_000237.jpg	1
smoking_001316.jpg	1
smoking_000008.jpg	1
smoking_001302.jpg	1
smoking_val_000223.jpg	1
smoking_val_000545.jpg	1
smoking_000949.jpg	1
smoking_val_000592.jpg	1
smoking_000975.jpg	1
smoking_000961.jpg	1
smoking_000236.jpg	1
smoking_000550.jpg	1
smoking_000544.jpg	1
smoking_000222.jpg	1
smoking_val_001303.jpg	1
smoking_001114.jpg	1
smoking_000578.jpg	1
smoking_val_000021.jpg	1
smoking_001100.jpg	1
smoking_val_000974.jpg	1
smoking_000593.jpg	1
smoking_000587.jpg	1
smoking_val_000784.jpg	1
smoking_000342.jpg	1
smoking_000356.jpg	1
smoking_val_001277.jpg	1
smoking_000418.jpg	1
smoking_val_000633.jpg	1
smoking_001074.jpg	1
smoking_000381.jpg	1
smoking_val_000800.jpg	1
smoking_000395.jpg	1
smoking_val_001288.jpg	1
smoking_000626.jpg	1
smoking_000140.jpg	1
smoking_000154.jpg	1
smoking_000632.jpg	1
smoking_001276.jpg	1
smoking_val_000431.jpg	1
smoking_000183.jpg	1
smoking_001289.jpg	1
smoking_000829.jpg	1
smoking_000801.jpg	1
smoking_val_000394.jpg	1
smoking_000815.jpg	1
smoking_000814.jpg	1
smoking_000196.jpg	1
smoking_000182.jpg	1
smoking_val_001048.jpg	1
smoking_001277.jpg	1
smoking_000169.jpg	1
smoking_val_000430.jpg	1
smoking_000155.jpg	1
smoking_000627.jpg	1
smoking_000141.jpg	1
smoking_val_000829.jpg	1
smoking_val_001289.jpg	1
smoking_val_000183.jpg	1
smoking_val_000815.jpg	1
smoking_000394.jpg	1
smoking_000380.jpg	1
smoking_val_000632.jpg	1
smoking_001075.jpg	1
smoking_001061.jpg	1
smoking_000431.jpg	1
smoking_val_000168.jpg	1
smoking_val_001276.jpg	1
smoking_001049.jpg	1
smoking_000425.jpg	1
smoking_val_000949.jpg	1
smoking_val_000791.jpg	1
smoking_000586.jpg	1
smoking_val_000975.jpg	1
smoking_val_000746.jpg	1
smoking_000579.jpg	1
smoking_val_000752.jpg	1
smoking_000545.jpg	1
smoking_000223.jpg	1
smoking_001129.jpg	1
smoking_000237.jpg	1
smoking_val_000587.jpg	1
smoking_000790.jpg	1
smoking_000948.jpg	1
smoking_val_000222.jpg	1
smoking_001303.jpg	1
smoking_val_000550.jpg	1
smoking_001317.jpg	1
smoking_val_000236.jpg	1
smoking_val_001100.jpg	1
smoking_val_000578.jpg	1
smoking_000747.jpg	1
smoking_001313.jpg	1
smoking_val_000554.jpg	1
smoking_val_000540.jpg	1
smoking_val_001138.jpg	1
smoking_000031.jpg	1
smoking_val_001104.jpg	1
smoking_000025.jpg	1
smoking_000964.jpg	1
smoking_000958.jpg	1
smoking_val_000024.jpg	1
smoking_val_000742.jpg	1
smoking_001139.jpg	1
smoking_val_001306.jpg	1
smoking_000541.jpg	1
smoking_val_000795.jpg	1
smoking_val_000781.jpg	1
smoking_val_000959.jpg	1
smoking_val_000965.jpg	1
smoking_val_000622.jpg	1
smoking_001065.jpg	1
smoking_001071.jpg	1
smoking_000409.jpg	1
smoking_val_000636.jpg	1
smoking_000421.jpg	1
smoking_val_001266.jpg	1
smoking_001059.jpg	1
smoking_000353.jpg	1
smoking_val_001299.jpg	1
smoking_000384.jpg	1
smoking_000179.jpg	1
smoking_001267.jpg	1
smoking_val_000420.jpg	1
smoking_001273.jpg	1
smoking_000145.jpg	1
sigars_000099.jpg	1
smoking_000623.jpg	1
smoking_val_000408.jpg	1
smoking_val_001070.jpg	1
smoking_000804.jpg	1
smoking_000186.jpg	1
smoking_000187.jpg	1
smoking_001299.jpg	1
smoking_000805.jpg	1
smoking_000636.jpg	1
smoking_000150.jpg	1
smoking_000144.jpg	1
smoking_val_000353.jpg	1
smoking_val_000421.jpg	1
smoking_000391.jpg	1
smoking_val_001298.jpg	1
smoking_val_001273.jpg	1
smoking_000434.jpg	1
smoking_000420.jpg	1
smoking_000346.jpg	1
smoking_001058.jpg	1
smoking_val_000179.jpg	1
smoking_001070.jpg	1
smoking_val_000637.jpg	1
smoking_000408.jpg	1
smoking_001064.jpg	1
smoking_val_000964.jpg	1
smoking_000597.jpg	1
smoking_val_001307.jpg	1
smoking_val_000019.jpg	1
smoking_001138.jpg	1
smoking_000226.jpg	1
smoking_000540.jpg	1
smoking_000554.jpg	1
smoking_000232.jpg	1
smoking_001104.jpg	1
smoking_000568.jpg	1
smoking_val_000757.jpg	1
smoking_000965.jpg	1
smoking_000742.jpg	1
smoking_000024.jpg	1
smoking_000018.jpg	1
smoking_val_000555.jpg	1
smoking_001304.jpg	1
smoking_val_000225.jpg	1
smoking_000768.jpg	1
smoking_val_000557.jpg	1
smoking_val_001107.jpg	1
smoking_000026.jpg	1
smoking_000754.jpg	1
smoking_val_000580.jpg	1
smoking_val_000594.jpg	1
smoking_000973.jpg	1
smoking_000218.jpg	1
smoking_001106.jpg	1
smoking_val_000755.jpg	1
smoking_000224.jpg	1
smoking_val_001305.jpg	1
smoking_000230.jpg	1
smoking_val_000769.jpg	1
smoking_val_000782.jpg	1
smoking_val_000796.jpg	1
smoking_val_000635.jpg	1
smoking_001066.jpg	1
smoking_000378.jpg	1
smoking_val_000609.jpg	1
smoking_000350.jpg	1
smoking_val_001271.jpg	1
smoking_000422.jpg	1
smoking_val_000190.jpg	1
smoking_000393.jpg	1
smoking_000387.jpg	1
smoking_001099.jpg	1
smoking_001270.jpg	1
smoking_val_000351.jpg	1
smoking_000608.jpg	1
smoking_001264.jpg	1
smoking_000152.jpg	1
smoking_000634.jpg	1
smoking_000620.jpg	1
smoking_000146.jpg	1
smoking_001258.jpg	1
smoking_val_000379.jpg	1
smoking_000807.jpg	1
smoking_000185.jpg	1
smoking_000184.jpg	1
smoking_000190.jpg	1
smoking_000806.jpg	1
smoking_val_000387.jpg	1
smoking_val_001099.jpg	1
smoking_val_000393.jpg	1
smoking_000812.jpg	1
smoking_000621.jpg	1
smoking_001259.jpg	1
smoking_000147.jpg	1
smoking_val_001072.jpg	1
smoking_val_000422.jpg	1
smoking_001265.jpg	1
smoking_val_000350.jpg	1
smoking_000609.jpg	1
smoking_val_000807.jpg	1
smoking_000392.jpg	1
smoking_val_000191.jpg	1
smoking_000345.jpg	1
smoking_000437.jpg	1
smoking_val_001270.jpg	1
smoking_000351.jpg	1
smoking_val_000146.jpg	1
smoking_000379.jpg	1
smoking_001067.jpg	1
smoking_val_000634.jpg	1
smoking_001073.jpg	1
smoking_000594.jpg	1
smoking_val_000967.jpg	1
smoking_val_000797.jpg	1
smoking_000557.jpg	1
smoking_000225.jpg	1
smoking_val_000032.jpg	1
smoking_001113.jpg	1
smoking_val_000754.jpg	1
smoking_val_000998.jpg	1
smoking_000219.jpg	1
smoking_val_000026.jpg	1
smoking_000972.jpg	1
smoking_val_000595.jpg	1
smoking_000966.jpg	1
smoking_val_001112.jpg	1
smoking_val_001106.jpg	1
smoking_000999.jpg	1
smoking_000741.jpg	1
smoking_val_000556.jpg	1
smoking_000769.jpg	1
smoking_val_000542.jpg	1
smoking_000726.jpg	1
smoking_000732.jpg	1
smoking_000054.jpg	1
smoking_val_000531.jpg	1
smoking_000083.jpg	1
smoking_000929.jpg	1
smoking_000097.jpg	1
smoking_001389.jpg	1
smoking_val_000294.jpg	1
smoking_000242.jpg	1
smoking_001148.jpg	1
smoking_000518.jpg	1
smoking_001160.jpg	1
smoking_val_000055.jpg	1
smoking_001174.jpg	1
smoking_val_000900.jpg	1
smoking_000281.jpg	1
smoking_000322.jpg	1
smoking_val_001203.jpg	1
smoking_001014.jpg	1
smoking_001000.jpg	1
smoking_000478.jpg	1
smoking_val_000647.jpg	1
smoking_val_000874.jpg	1
smoking_val_000690.jpg	1
smoking_000652.jpg	1
smoking_000646.jpg	1
smoking_val_000337.jpg	1
smoking_001216.jpg	1
smoking_val_000451.jpg	1
smoking_val_000323.jpg	1
smoking_000691.jpg	1
smoking_val_000487.jpg	1
smoking_val_000493.jpg	1
smoking_000684.jpg	1
smoking_000690.jpg	1
smoking_001217.jpg	1
smoking_000109.jpg	1
smoking_val_001028.jpg	1
smoking_000647.jpg	1
smoking_000121.jpg	1
smoking_000135.jpg	1
smoking_000653.jpg	1
smoking_val_000691.jpg	1
smoking_000492.jpg	1
smoking_val_000875.jpg	1
smoking_000479.jpg	1
smoking_val_000652.jpg	1
smoking_001015.jpg	1
smoking_000323.jpg	1
smoking_000337.jpg	1
smoking_val_000929.jpg	1
smoking_val_000901.jpg	1
smoking_val_000054.jpg	1
smoking_val_000732.jpg	1
smoking_001161.jpg	1
smoking_001149.jpg	1
smoking_000257.jpg	1
smoking_000531.jpg	1
smoking_000525.jpg	1
smoking_000243.jpg	1
smoking_001388.jpg	1
smoking_000082.jpg	1
smoking_val_000530.jpg	1
smoking_001377.jpg	1
smoking_000733.jpg	1
smoking_val_001174.jpg	1
smoking_val_001160.jpg	1
smoking_000727.jpg	1
smoking_val_000518.jpg	1
smoking_001349.jpg	1
smoking_000057.jpg	1
smoking_val_001162.jpg	1
smoking_001375.jpg	1
smoking_val_000532.jpg	1
smoking_000094.jpg	1
smoking_val_000297.jpg	1
smoking_val_001189.jpg	1
smoking_000916.jpg	1
smoking_000533.jpg	1
smoking_000241.jpg	1
smoking_val_000718.jpg	1
smoking_val_000730.jpg	1
smoking_000269.jpg	1
smoking_001177.jpg	1
smoking_val_000042.jpg	1
smoking_000296.jpg	1
smoking_000282.jpg	1
smoking_val_000095.jpg	1
smoking_000447.jpg	1
smoking_000321.jpg	1
smoking_val_001200.jpg	1
smoking_001003.jpg	1
smoking_000309.jpg	1
smoking_val_001228.jpg	1
smoking_val_000650.jpg	1
smoking_000484.jpg	1
smoking_val_000693.jpg	1
smoking_val_001002.jpg	1
smoking_000123.jpg	1
smoking_000645.jpg	1
smoking_000889.jpg	1
smoking_000651.jpg	1
smoking_val_001016.jpg	1
smoking_001201.jpg	1
smoking_val_000320.jpg	1
smoking_val_000446.jpg	1
smoking_000679.jpg	1
smoking_001215.jpg	1
smoking_000692.jpg	1
smoking_val_000485.jpg	1
smoking_val_000484.jpg	1
smoking_val_000453.jpg	1
smoking_001214.jpg	1
smoking_001200.jpg	1
smoking_000136.jpg	1
smoking_000122.jpg	1
smoking_val_000692.jpg	1
smoking_val_000686.jpg	1
smoking_000491.jpg	1
smoking_val_000876.jpg	1
smoking_val_000862.jpg	1
smoking_000308.jpg	1
smoking_val_000889.jpg	1
smoking_001002.jpg	1
smoking_val_000123.jpg	1
smoking_000452.jpg	1
smoking_000446.jpg	1
smoking_val_000679.jpg	1
smoking_val_000080.jpg	1
smoking_000297.jpg	1
smoking_001189.jpg	1
smoking_001162.jpg	1
smoking_val_000731.jpg	1
smoking_000268.jpg	1
smoking_val_000057.jpg	1
smoking_000240.jpg	1
smoking_000532.jpg	1
smoking_000903.jpg	1
smoking_val_000296.jpg	1
smoking_000917.jpg	1
smoking_000095.jpg	1
smoking_val_000527.jpg	1
smoking_000718.jpg	1
smoking_001360.jpg	1
smoking_val_000255.jpg	1
smoking_val_000533.jpg	1
smoking_val_001163.jpg	1
smoking_001348.jpg	1
smoking_000708.jpg	1
smoking_val_000245.jpg	1
smoking_001364.jpg	1
smoking_val_001173.jpg	1
smoking_000052.jpg	1
smoking_000046.jpg	1
smoking_val_001167.jpg	1
smoking_000913.jpg	1
smoking_val_000292.jpg	1
smoking_val_000286.jpg	1
smoking_000091.jpg	1
smoking_000085.jpg	1
smoking_val_000053.jpg	1
smoking_001166.jpg	1
smoking_val_000709.jpg	1
smoking_000536.jpg	1
smoking_000522.jpg	1
smoking_val_000090.jpg	1
smoking_000293.jpg	1
smoking_001199.jpg	1
smoking_val_000127.jpg	1
smoking_000318.jpg	1
smoking_val_000899.jpg	1
smoking_val_000655.jpg	1
smoking_val_000133.jpg	1
smoking_000324.jpg	1
smoking_val_001205.jpg	1
smoking_000456.jpg	1
smoking_val_000669.jpg	1
smoking_000481.jpg	1
smoking_val_000872.jpg	1
smoking_000495.jpg	1
smoking_val_000325.jpg	1
smoking_000668.jpg	1
smoking_val_001007.jpg	1
smoking_000126.jpg	1
smoking_000132.jpg	1
smoking_000654.jpg	1
smoking_000696.jpg	1
smoking_000682.jpg	1
smoking_000872.jpg	1
smoking_val_000495.jpg	1
smoking_000133.jpg	1
smoking_000655.jpg	1
smoking_000641.jpg	1
smoking_000899.jpg	1
smoking_000127.jpg	1
smoking_val_001006.jpg	1
smoking_001211.jpg	1
smoking_val_000330.jpg	1
smoking_val_000324.jpg	1
smoking_001205.jpg	1
smoking_000494.jpg	1
smoking_val_000873.jpg	1
smoking_val_000867.jpg	1
smoking_000457.jpg	1
smoking_000331.jpg	1
smoking_val_001210.jpg	1
smoking_val_001204.jpg	1
smoking_001013.jpg	1
smoking_000319.jpg	1
smoking_001007.jpg	1
smoking_val_000126.jpg	1
smoking_val_000640.jpg	1
smoking_val_000907.jpg	1
smoking_val_000085.jpg	1
smoking_val_000091.jpg	1
smoking_000245.jpg	1
smoking_000251.jpg	1
smoking_val_000708.jpg	1
smoking_val_000720.jpg	1
smoking_000084.jpg	1
smoking_000906.jpg	1
smoking_000912.jpg	1
smoking_val_000293.jpg	1
smoking_val_001166.jpg	1
smoking_000721.jpg	1
smoking_000053.jpg	1
smoking_val_000244.jpg	1
smoking_val_000522.jpg	1
smoking_000709.jpg	1
smoking_val_000520.jpg	1
smoking_val_001158.jpg	1
smoking_001373.jpg	1
smoking_val_000252.jpg	1
smoking_val_001164.jpg	1
smoking_val_000291.jpg	1
smoking_000910.jpg	1
smoking_000086.jpg	1
smoking_001165.jpg	1
smoking_000509.jpg	1
smoking_val_000736.jpg	1
smoking_001171.jpg	1
smoking_000521.jpg	1
smoking_000535.jpg	1
smoking_000253.jpg	1
smoking_val_000087.jpg	1
smoking_000284.jpg	1
smoking_000290.jpg	1
smoking_001011.jpg	1
smoking_val_000130.jpg	1
smoking_val_000124.jpg	1
smoking_001005.jpg	1
smoking_000327.jpg	1
smoking_val_001206.jpg	1
smoking_val_000118.jpg	1
smoking_val_000681.jpg	1
smoking_val_000871.jpg	1
smoking_000496.jpg	1
smoking_000482.jpg	1
smoking_001213.jpg	1
smoking_000119.jpg	1
smoking_val_000326.jpg	1
smoking_000131.jpg	1
smoking_val_001004.jpg	1
smoking_000125.jpg	1
smoking_000643.jpg	1
smoking_000870.jpg	1
smoking_000864.jpg	1
smoking_000858.jpg	1
smoking_000695.jpg	1
smoking_000865.jpg	1
smoking_000871.jpg	1
smoking_val_000496.jpg	1
smoking_000124.jpg	1
smoking_val_001005.jpg	1
smoking_000656.jpg	1
smoking_val_000469.jpg	1
smoking_000130.jpg	1
smoking_val_000327.jpg	1
smoking_001212.jpg	1
smoking_val_000333.jpg	1
smoking_000483.jpg	1
smoking_000497.jpg	1
smoking_val_000870.jpg	1
smoking_val_000858.jpg	1
smoking_000440.jpg	1
smoking_000326.jpg	1
smoking_001038.jpg	1
smoking_000332.jpg	1
smoking_000454.jpg	1
smoking_001004.jpg	1
smoking_val_000125.jpg	1
smoking_val_000657.jpg	1
smoking_000291.jpg	1
smoking_000285.jpg	1
smoking_val_000904.jpg	1
smoking_val_000092.jpg	1
smoking_val_000086.jpg	1
smoking_val_000938.jpg	1
smoking_000534.jpg	1
smoking_000252.jpg	1
smoking_001158.jpg	1
smoking_val_000079.jpg	1
smoking_000508.jpg	1
smoking_001170.jpg	1
smoking_val_000045.jpg	1
smoking_000911.jpg	1
smoking_000905.jpg	1
smoking_val_001171.jpg	1
smoking_000736.jpg	1
smoking_000722.jpg	1
smoking_001372.jpg	1
smoking_000078.jpg	1
smoking_val_000247.jpg	1
smoking_val_001159.jpg	1
smoking_000061.jpg	1
smoking_val_000538.jpg	1
smoking_val_001154.jpg	1
smoking_001343.jpg	1
smoking_val_000262.jpg	1
smoking_val_000504.jpg	1
smoking_val_000510.jpg	1
smoking_val_001168.jpg	1
smoking_001357.jpg	1
smoking_000908.jpg	1
smoking_val_001197.jpg	1
smoking_001380.jpg	1
smoking_000505.jpg	1
smoking_001169.jpg	1
smoking_000539.jpg	1
smoking_val_000060.jpg	1
smoking_001141.jpg	1
smoking_001155.jpg	1
smoking_val_000074.jpg	1
smoking_val_000921.jpg	1
smoking_val_000935.jpg	1
smoking_001182.jpg	1
smoking_001196.jpg	1
smoking_000288.jpg	1
smoking_val_000909.jpg	1
smoking_val_000896.jpg	1
smoking_001035.jpg	1
smoking_001021.jpg	1
smoking_val_000100.jpg	1
smoking_val_000666.jpg	1
smoking_000459.jpg	1
smoking_val_000841.jpg	1
smoking_val_000699.jpg	1
smoking_val_000869.jpg	1
smoking_val_001034.jpg	1
smoking_000667.jpg	1
smoking_000129.jpg	1
smoking_val_001008.jpg	1
smoking_val_000302.jpg	1
smoking_000868.jpg	1
smoking_000854.jpg	1
smoking_000698.jpg	1
smoking_000882.jpg	1
smoking_000896.jpg	1
smoking_val_000459.jpg	1
smoking_000100.jpg	1
smoking_val_001035.jpg	1
smoking_val_000868.jpg	1
smoking_000458.jpg	1
smoking_val_000667.jpg	1
smoking_val_000673.jpg	1
smoking_001034.jpg	1
smoking_000470.jpg	1
smoking_val_000897.jpg	1
smoking_000316.jpg	1
smoking_001008.jpg	1
smoking_001197.jpg	1
smoking_001183.jpg	1
smoking_val_000934.jpg	1
smoking_001154.jpg	1
smoking_val_000713.jpg	1
smoking_001140.jpg	1
smoking_val_000061.jpg	1
smoking_001168.jpg	1
smoking_000276.jpg	1
smoking_000510.jpg	1
smoking_000504.jpg	1
smoking_000262.jpg	1
smoking_001395.jpg	1
smoking_001381.jpg	1
smoking_000921.jpg	1
smoking_000909.jpg	1
smoking_val_000288.jpg	1
smoking_val_001182.jpg	1
smoking_000048.jpg	1
smoking_val_001169.jpg	1
smoking_val_001141.jpg	1
smoking_val_000539.jpg	1
smoking_000706.jpg	1
smoking_val_001157.jpg	1
smoking_val_000249.jpg	1
smoking_val_001143.jpg	1
smoking_000062.jpg	1
smoking_val_000275.jpg	1
smoking_001354.jpg	1
smoking_val_000507.jpg	1
smoking_val_001194.jpg	1
smoking_val_001180.jpg	1
smoking_000089.jpg	1
smoking_001383.jpg	1
smoking_000260.jpg	1
smoking_000506.jpg	1
smoking_000248.jpg	1
smoking_val_000077.jpg	1
smoking_001142.jpg	1
smoking_val_000936.jpg	1
smoking_001195.jpg	1
smoking_000466.jpg	1
smoking_val_000881.jpg	1
smoking_000314.jpg	1
smoking_val_000665.jpg	1
smoking_000328.jpg	1
smoking_val_000842.jpg	1
smoking_000499.jpg	1
smoking_000102.jpg	1
smoking_000664.jpg	1
smoking_000670.jpg	1
smoking_val_000329.jpg	1
smoking_000116.jpg	1
smoking_001208.jpg	1
smoking_val_000467.jpg	1
smoking_001234.jpg	1
smoking_val_000498.jpg	1
smoking_000843.jpg	1
smoking_000857.jpg	1
smoking_000842.jpg	1
smoking_val_000499.jpg	1
smoking_001235.jpg	1
smoking_000671.jpg	1
smoking_001209.jpg	1
smoking_000103.jpg	1
smoking_000498.jpg	1
smoking_val_000857.jpg	1
smoking_000329.jpg	1
smoking_val_001208.jpg	1
smoking_val_000664.jpg	1
smoking_val_000102.jpg	1
smoking_000315.jpg	1
smoking_000473.jpg	1
smoking_val_000658.jpg	1
smoking_000301.jpg	1
smoking_001180.jpg	1
smoking_001194.jpg	1
smoking_val_000923.jpg	1
smoking_val_000089.jpg	1
smoking_001143.jpg	1
smoking_000249.jpg	1
smoking_000507.jpg	1
smoking_val_000738.jpg	1
smoking_000513.jpg	1
smoking_000275.jpg	1
smoking_000922.jpg	1
smoking_000088.jpg	1
smoking_000936.jpg	1
smoking_val_001195.jpg	1
smoking_001341.jpg	1
smoking_001355.jpg	1
smoking_000063.jpg	1
smoking_val_001142.jpg	1
smoking_000077.jpg	1
smoking_001369.jpg	1
smoking_000711.jpg	1
smoking_val_000270.jpg	1
smoking_001351.jpg	1
smoking_val_000502.jpg	1
smoking_val_001152.jpg	1
smoking_val_000258.jpg	1
smoking_001379.jpg	1
smoking_000932.jpg	1
